20	63400208	0.21403925065751653
20	63400233	0.22659002838958203
20	63400258	0.23446690584650964
20	63400283	0.2380769716568708
20	63400308	0.3207824102636812
20	63400333	0.3370300177193203
20	63400358	0.2428955414332321
20	63400383	0.1614286711848574
20	63400408	0.11743574268018016
20	63400433	0.12695802964197722
20	63400458	0.15973866474707366
20	63400483	0.18137017752767784
20	63400508	0.18853128378946518
20	63400533	0.1614828531697041
20	63400558	0.18676764486780725
20	63400583	0.1983214339789902
20	63400608	0.16909009251556636
20	63400633	0.20730596525207795
20	63400658	0.24065007739758498
20	63400683	0.2554264616273154
20	63400708	0.3104459994648415
20	63400733	0.2841074018875548
20	63400758	0.2374421984571467
20	63400783	0.27693058045619956
20	63400808	0.2775397325192254
20	63400833	0.2615961641808247
20	63400858	0.26825429123575223
20	63400883	0.25643470765409304
20	63400908	0.2411164365417015
20	63400933	0.21562055492640028
20	63400958	0.20256224182845564
20	63400983	0.33744299692932755
20	63401008	0.35032630244284296
20	63401033	0.2424107113698127
20	63401058	0.22806032825686032
20	63401083	0.19815478813193294
20	63401108	0.2010669823372259
20	63401133	0.21635523378515734
20	63401158	0.2697366236588228
20	63401183	0.22130462689837926
20	63401208	0.15593502409226093
20	63401233	0.20422608887728438
20	63401258	0.2765833213079778
20	63401283	0.3622859872262745
20	63401308	0.28763212494838314
20	63401333	0.20531758820907964
20	63401358	0.21902641271210685
20	63401383	0.19267840433904665
20	63401408	0.2238044664237726
20	63401433	0.2593073887788991
20	63401458	0.19572725173210445
20	63401483	0.18516210125431604
20	63401508	0.2508638868289219
20	63401533	0.2414194579172407
20	63401558	0.23249605211579574
20	63401583	0.22236228903210134
20	63401608	0.19711490886544045
20	63401633	0.2653720396586894
20	63401658	0.23875752458508379
20	63401683	0.1793014829185971
20	63401708	0.19516516669950304
20	63401733	0.2590302922190797
20	63401758	0.2717693167409395
20	63401783	0.2171802179038595
20	63401808	0.21829368287237366
20	63401833	0.20345901789938728
20	63401858	0.21939237949842366
20	63401883	0.259677032122033
20	63401908	0.22842351926359358
20	63401933	0.2182683091372552
20	63401958	0.2367655386613087
20	63401983	0.22626314573320994
20	63402008	0.21466599331217753
20	63402033	0.20097683284818788
20	63402058	0.23033923579707224
20	63402083	0.23465378708930526
20	63402108	0.23859335085568698
20	63402133	0.24503908315304906
20	63402158	0.2276215375774851
20	63402183	0.23587326322085628
20	63402208	0.2910540603698697
20	63402233	0.32886367205711253
20	63402258	0.29977053831331746
20	63402283	0.23493910372714794
20	63402308	0.1895350821670571
20	63402333	0.1830838437659294
20	63402358	0.1699818111496009
20	63402383	0.20467439848292676
20	63402408	0.18636981058723187
20	63402433	0.14832107391532154
20	63402458	0.14374994046326764
20	63402483	0.12789745819683843
20	63402508	0.18320503816650924
20	63402533	0.19422048018312943
20	63402558	0.1847165250377829
20	63402583	0.18420482897209936
20	63402608	0.17781071442202492
20	63402633	0.21121665779567259
20	63402658	0.23503618558362163
20	63402683	0.22031815202417873
20	63402708	0.19616718646496537
20	63402733	0.18906630162692573
20	63402758	0.2492370453144587
20	63402783	0.26337327739328337
20	63402808	0.23007871536917057
20	63402833	0.2302858528056357
20	63402858	0.16542583861940227
20	63402883	0.21273065435873903
20	63402908	0.2414968887371765
20	63402933	0.1437961862310093
20	63402958	0.12505082910929227
20	63402983	0.16997634719994822
20	63403008	0.20199179654842728
20	63403033	0.20663190652108943
20	63403058	0.18341993245892607
20	63403083	0.22546157833495042
20	63403108	0.2424979482147031
20	63403133	0.1655061235090987
20	63403158	0.177360752761512
20	63403183	0.19373232726150913
20	63403208	0.21113055900661332
20	63403233	0.329249715437232
20	63403258	0.3308749783622032
20	63403283	0.20077782921878023
20	63403308	0.15831491674284162
20	63403333	0.15476655937466974
20	63403358	0.18626019258612406
20	63403383	0.23230125744067376
20	63403408	0.1754332037655079
20	63403433	0.12696546820511362
20	63403458	0.13274010839609138
20	63403483	0.13748131874455755
20	63403508	0.13741782793600377
20	63403533	0.13013256677732885
20	63403558	0.16380557613557997
20	63403583	0.23153997344159744
20	63403608	0.20988669329429616
20	63403633	0.1910774908736109
20	63403658	0.20195914840187748
20	63403683	0.1664779185594196
20	63403708	0.16852074225688654
20	63403733	0.23256969889862286
20	63403758	0.2608663024192516
